what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.tptp.platform.common.ui.trace,4.3.300.v200905271657,"org.eclipse.tptp.platform.common.ui.trace",1250320241789
stopped,bundle,org.eclipse.tptp.platform.common.ui,4.4.200.v200906031533,"org.eclipse.tptp.platform.common.ui",1250320241789
stopped,bundle,org.eclipse.tptp.platform.common,4.3.300.v200905160100,"org.eclipse.tptp.platform.common",1250320241790
stopped,bundle,org.eclipse.tptp.platform.models.hierarchy,4.6.0.v200905130952,"org.eclipse.tptp.platform.models.hierarchy",1250320241790
stopped,bundle,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.editor",1250320241790
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.2.0.v20090520-1343,"org.eclipse.gmf.runtime.diagram.ui.render",1250320241791
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing.render,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.printing.render",1250320241791
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render.awt,1.2.0.v20090604-1346,"org.eclipse.gmf.runtime.draw2d.ui.render.awt",1250320241791
stopped,bundle,org.eclipse.help.webapp,3.4.0.v20090429_1800,"org.eclipse.help.webapp",1250320241791
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.100.v20090520-1800,"org.eclipse.equinox.jsp.jasper.registry",1250320241791
stopped,bundle,org.eclipse.equinox.jsp.jasper,1.0.200.v20090520-1800,"org.eclipse.equinox.jsp.jasper",1250320241792
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.hsqldb.ui",1250320241792
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v200906111145,"org.eclipse.datatools.enablement.ingres.ui",1250320241792
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.postgresql.ui",1250320241792
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1250320241792
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200906020900,"org.eclipse.datatools.connectivity.db.generic.ui",1250320241793
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.1.v200906020900,"org.eclipse.datatools.connectivity.apache.derby.ui",1250320241793
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1250320241793
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200906111145,"org.eclipse.datatools.enablement.sybase.asa.ui",1250320241793
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.sybase.ase.ui",1250320241793
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090451,"org.eclipse.datatools.enablement.sybase.ui",1250320241794
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.1.1.v200906022302,"org.eclipse.datatools.sqltools.data.ui",1250320241794
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v200906020553,"org.eclipse.datatools.connectivity.sqm.server.ui",1250320241794
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.ddlgen.ui",1250320241794
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1250320241794
