what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1250240326733
java.runtime.version,sysinfo,,,"1.6.0_11-b03",1250240326733
java.specification.name,sysinfo,,,"Java Platform API Specification",1250240326733
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1250240326733
java.specification.version,sysinfo,,,"1.6",1250240326733
java.vendor,sysinfo,,,"BEA Systems, Inc.",1250240326733
java.version,sysinfo,,,"1.6.0_11",1250240326733
java.vm.info,sysinfo,,,"compiled mode",1250240326733
java.vm.name,sysinfo,,,"BEA JRockit(R)",1250240326733
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1250240326733
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1250240326733
java.vm.specification.version,sysinfo,,,"1.0",1250240326733
java.vm.vendor,sysinfo,,,"BEA Systems, Inc.",1250240326733
java.vm.version,sysinfo,,,"R27.6.3-40_o-112056-1.6.0_11-20090318-2103-linux-x86_64",1250240326733
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1250240327651
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1250240327652
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1250240327970
started,bundle,org.eclipse.gmf.xpand.migration,1.0.0.v20090608-0720,"org.eclipse.gmf.xpand.migration",1250240328213
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1250240329048
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.3,"org.tigris.subversion.clientadapter.javahl",1250240330243
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.2,"org.tigris.subversion.clientadapter.svnkit",1250240330755
started,bundle,org.tmatesoft.svnkit,1.3.0.5847,"org.tmatesoft.svnkit",1250240331477
started,bundle,com.springsource.server.ide.jdt.ui,2.0.0.200906300100-CI-R242-B81,"com.springsource.server.ide.jdt.ui",1250240331842
started,bundle,com.springsource.server.ide.manifest.core,2.0.0.200906300100-CI-R242-B81,"com.springsource.server.ide.manifest.core",1250240332409
started,bundle,com.springsource.server.ide.runtime.core,2.0.0.200906300100-CI-R242-B81,"com.springsource.server.ide.runtime.core",1250240333153
