what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1250240326727
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1250240326727
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1250240326727
started,bundle,org.eclipse.wst.common.emf,1.1.300.v200905060430,"org.eclipse.wst.common.emf",1250240326727
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.300.v200811200330,"org.eclipse.wst.common.emfworkbench.integration",1250240326727
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1250240326727
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks.ui",1250240326727
started,bundle,org.eclipse.wst.common.modulecore,1.1.300.v200904132230,"org.eclipse.wst.common.modulecore",1250240326727
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1250240326727
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1250240326727
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1250240326727
started,bundle,org.eclipse.wst.sse.core,1.1.400.v200905141750,"org.eclipse.wst.sse.core",1250240326727
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1250240326727
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1250240326727
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1250240326727
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1250240326727
started,bundle,org.eclipse.mylyn.jira.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.jira.core",1250240326727
started,bundle,org.eclipse.mylyn.jira.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.jira.ui",1250240326727
started,bundle,org.aspectj.ajde,1.6.5.20090618034232,"org.aspectj.ajde",1250240326727
started,bundle,org.eclipse.ajdt.core,2.0.0.e35x-20090625-1000,"org.eclipse.ajdt.core",1250240326727
started,bundle,org.eclipse.ajdt.ui,2.0.0.e35x-20090625-1000,"org.eclipse.ajdt.ui",1250240326727
started,bundle,org.eclipse.contribution.weaving.jdt,2.0.0.e35x-20090625-1000,"org.eclipse.contribution.weaving.jdt",1250240326727
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.0.200906171200,"org.eclipse.equinox.weaving.aspectj",1250240326727
started,bundle,org.springframework.ide.eclipse.aop.core,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.aop.core",1250240326727
started,bundle,org.springframework.ide.eclipse.aop.ui,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.aop.ui",1250240326727
