what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161029906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161073291
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161075838
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161174593
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1250161176396
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161181837
started,bundle,org.eclipse.wst.wsdl,1.2.0.v200904112052,"org.eclipse.wst.wsdl",1250161184871
started,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1250161184910
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250161211254
started,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1250161225515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250161251950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161252018
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161256620
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250161276590
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161276645
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.200.v20090526-2130,"org.eclipse.jdt.apt.pluggable.core",1250161276645
started,bundle,com.springsource.sts.ide.osgi,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.ide.osgi",1250161276686
started,bundle,com.springsource.sts.server.quickfix,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.server.quickfix",1250161276705
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1250161278375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161282334
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250161292023
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250161347535
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161347828
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250161348677
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1250161349781
