what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169057603
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169058163
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169114072
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169121457
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169235502
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169237925
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169329947
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250169334274
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169336926
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169352527
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250169355539
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250169364649
activated,editor,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor.MavenPomEditor",1250169364865
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250169390255
activated,editor,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor.MavenPomEditor",1250169390560
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250169412841
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169415630
started,bundle,org.eclipse.wst.validation.ui,1.2.104.v200904232035,"org.eclipse.wst.validation.ui",1250169431531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250169785114
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169785173
activated,editor,com.springsource.sts.config.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1250169800566
executed,command,org.eclipse.wst.sse.ui,1.1.100.v200905141750,"org.eclipse.wst.sse.ui.format.document",1250169809447
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250169813684
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169820648
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169823014
