what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250170348942
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.mylyn.tasks.ui"".",1250170348970
error,log,,,"Task repository link provider failed: ""null""",1250170348971
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.mylyn.tasks.ui"".",1250170349007
error,log,,,"Task repository link provider failed: ""null""",1250170349008
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.mylyn.tasks.ui"".",1250170349059
error,log,,,"Task repository link provider failed: ""null""",1250170349060
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.mylyn.tasks.ui"".",1250170349093
error,log,,,"Task repository link provider failed: ""null""",1250170349093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250170352582
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170356795
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170357116
executed,command,org.eclipse.wst.sse.ui,1.1.100.v200905141750,"org.eclipse.wst.sse.ui.format.document",1250170358403
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250170360756
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250170361734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170363259
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170378247
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170382132
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170383589
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170384813
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170390435
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170392599
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250170393723
activated,editor,com.springsource.sts.config.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1250170403824
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250170408495
