what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1250159468657
started,bundle,org.eclipse.jst.ws.consumption,1.0.407.v200905191120,"org.eclipse.jst.ws.consumption",1250159468675
started,bundle,org.eclipse.wst.ws.ui,1.1.100.v200903112221,"org.eclipse.wst.ws.ui",1250159468678
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1250159468685
started,bundle,org.eclipse.wst.ws.parser,1.0.402.v200901220107,"org.eclipse.wst.ws.parser",1250159468693
started,bundle,org.eclipse.wst.ws.explorer,1.0.407.v200903301628,"org.eclipse.wst.ws.explorer",1250159468717
started,bundle,org.eclipse.jst.ws,1.0.407.v200905191120,"org.eclipse.jst.ws",1250159468723
started,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1250159469141
started,bundle,org.eclipse.jst.ws.cxf.consumption.ui,0.3.3.v200904302140,"org.eclipse.jst.ws.cxf.consumption.ui",1250159479098
started,bundle,org.eclipse.jst.ws.cxf.creation.ui,0.3.7.v200905042115,"org.eclipse.jst.ws.cxf.creation.ui",1250159492694
started,bundle,org.eclipse.jst.ws.cxf.creation.core,0.3.5.v200904302140,"org.eclipse.jst.ws.cxf.creation.core",1250159492741
started,bundle,org.eclipse.jst.ws.annotations.core,0.5.1.v200905051241,"org.eclipse.jst.ws.annotations.core",1250159532508
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250159588399
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250159588409
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1250159588690
started,bundle,org.eclipse.wst.css.core,1.1.300.v200904131653,"org.eclipse.wst.css.core",1250159588717
started,bundle,com.springsource.sts.runtimeerroranalysis,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.runtimeerroranalysis",1250159593511
opened,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250159595453
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250159595466
started,bundle,org.maven.ide.eclipse.launching,0.9.8.200905041413,"org.maven.ide.eclipse.launching",1250159605423
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250159606965
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250159611309
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250159625023
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250159625068
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.300.v200905132034,"org.eclipse.jst.j2ee.J2EEPerspective",1250159640070
