what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250175201959
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175205285
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175219074
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250175225268
executed,command,org.eclipse.wst.sse.ui,1.1.100.v200905141750,"org.eclipse.wst.sse.ui.format.document",1250175236417
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250175238389
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250175253352
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.navigate.collapseAll",1250175253357
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175284824
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175288204
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175290069
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250175297381
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175297445
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175303588
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250175321507
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175321721
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175327365
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250175354137
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250175354200
activated,editor,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor.MavenPomEditor",1250175370419
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250175370673
activated,editor,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor.MavenPomEditor",1250175385285
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250175388257
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250175391293
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250175394620
