what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250162023710
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250162028679
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250162044207
executed,command,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.junitShortcut.run",1250162052865
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162053117
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162055829
opened,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250162056515
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250162056618
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250162056696
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250162070955
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250162081725
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162093085
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162093882
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162095278
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162097356
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162101943
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162121868
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250162124250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162142538
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162151407
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250162155565
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1250162159856
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1250162165016
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1250162167158
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.open.editor",1250162167176
