what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.tptp.platform.common.ui.trace,4.3.300.v200905271657,"org.eclipse.tptp.platform.common.ui.trace",1250176317929
started,bundle,org.eclipse.tptp.platform.jvmti.client,4.4.300.v200906041936,"org.eclipse.tptp.platform.jvmti.client",1250176318091
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250176333937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250176336541
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250176342738
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250176348404
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250176373601
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250176382076
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250176398061
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250176400766
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250176405736
executed,command,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1250176405738
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250176413638
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250176448502
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250176454878
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250176456681
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250176458714
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1250176472003
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1250176472248
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250176637495
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250176653640
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250176655403
executed,command,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1250176655404
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250176664345
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250176675620
