what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168614066
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168619230
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.navigate.openResource",1250168620388
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168620496
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.rename.element",1250168621719
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250168624830
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1250168637375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250168641398
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250168654117
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250168666355
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168668432
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168676773
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168681493
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168684612
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168690477
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168823747
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168825149
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168964103
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168970334
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168970935
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168971512
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168981229
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250168984885
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169027522
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250169028384
