what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161357164
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250161366881
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161367012
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161372521
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161377787
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250161384553
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1250161398073
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161404234
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250161406881
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161406948
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161411026
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.newWizard",1250161475096
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161475190
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250161475383
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250161475594
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161485471
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161486368
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161487913
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161503709
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1250161507918
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161530411
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250161567610
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161567727
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161600912
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1250161633263
