what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1250240178024
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1250240178024
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1250240178024
stopped,bundle,org.eclipse.wst.ws.parser,1.0.402.v200901220107,"org.eclipse.wst.ws.parser",1250240178025
stopped,bundle,com.springsource.sts.config.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.config.ui",1250240178025
stopped,bundle,com.springsource.sts.ide.configurator,2.0.0.200907010821-CI-R3299-B298,"com.springsource.sts.ide.configurator",1250240178125
stopped,bundle,com.springsource.sts.authoring,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.authoring",1250240178125
stopped,bundle,com.springsource.sts.ide.help,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.ide.help",1250240178125
stopped,bundle,com.springsource.sts.ide.tomcat,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.ide.tomcat",1250240178125
stopped,bundle,com.springsource.sts.wizard,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.wizard",1250240178125
stopped,bundle,com.springsource.sts.ide.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.ide.ui",1250240178126
stopped,bundle,org.eclipse.mylyn.jira.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.jira.ui",1250240178168
stopped,bundle,org.eclipse.mylyn.jira.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.jira.core",1250240178271
stopped,bundle,com.springsource.sts.vmware.ui,2.1.0.200907010821-CI-R3299-B298,"com.springsource.sts.vmware.ui",1250240178271
stopped,bundle,org.springframework.ide.eclipse.webflow.mylyn,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.webflow.mylyn",1250240178271
stopped,bundle,org.springframework.ide.eclipse.webflow.ui,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.webflow.ui",1250240178271
stopped,bundle,org.springframework.ide.eclipse.webflow.ui.graph,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.webflow.ui.graph",1250240178271
stopped,bundle,org.springframework.ide.eclipse.webflow.ui.editor,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.webflow.ui.editor",1250240178273
stopped,bundle,org.springframework.ide.eclipse.webflow.core,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.webflow.core",1250240178273
stopped,bundle,org.springframework.ide.eclipse.ajdt.ui.visualiser,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.ajdt.ui.visualiser",1250240178273
stopped,bundle,org.springframework.ide.eclipse.ajdt.ui.xref,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.ajdt.ui.xref",1250240178273
stopped,bundle,org.springframework.ide.eclipse.aop.mylyn,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.aop.mylyn",1250240178273
stopped,bundle,org.springframework.ide.eclipse.aop.ui.matcher,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.aop.ui.matcher",1250240178273
stopped,bundle,org.springframework.ide.eclipse.aop.ui,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.aop.ui",1250240178274
stopped,bundle,org.springframework.ide.eclipse.security,2.2.5.200906302108-CI-R3335-B388,"org.springframework.ide.eclipse.security",1250240178274
