what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250162178870
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1250162178870
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162180409
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162182011
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250162185861
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250162191964
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1250162194553
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162197964
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162198840
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162199604
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162217228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250162228903
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162237470
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162238830
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162239765
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162241229
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162241741
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250162245904
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250162250575
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250162296053
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250162304568
executed,command,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1250162304574
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250162306733
activated,view,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit.ResultView",1250162309406
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250162313097
