what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161633326
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250161651816
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161655074
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161656658
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250161658520
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250161687640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161691987
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161693576
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161694841
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161697920
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.format",1250161703135
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161705220
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161706269
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161714929
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161716239
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161725950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161732268
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250161738326
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250161752500
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1250161768115
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161778942
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161802010
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161802872
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161809756
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250161814202
