what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250167821419
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250167821766
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250167828890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250167836550
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250167839647
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250167841680
executed,command,org.maven.ide.eclipse.launching,0.9.8.200905041413,"org.maven.ide.eclipse.actions.LifeCycleClean.run",1250167850154
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250167852304
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250167852740
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250167858690
executed,command,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.run",1250167860684
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250167862650
activated,view,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui.ServersView",1250167866941
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250167868628
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250167894307
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250167895525
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250167896433
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250167917246
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250167918093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250167919359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.maximizePart",1250167920833
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250167925863
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1250167926045
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1250167926234
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250167930660
